word,ADJ,ADP,ADV,AUX,DET,INTJ,NOUN,NUM,PRON,VERB,X
rabbit,0,0,0,0,0,0,1,0,0,0,0
music,0,0,0,0,0,0,1,0,0,0,0
packet,0,0,0,0,0,0,1,0,0,0,0
wide,1,0,1,0,0,0,0,0,0,0,0
white,5,0,0,0,0,0,1,0,0,0,0
steal,0,0,0,0,0,0,0,0,0,1,0
arm,0,0,0,0,0,0,5,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,2,0
worriedly,0,0,1,0,0,0,0,0,0,0,0
knife,0,0,0,0,0,0,1,0,0,0,0
cut,0,0,0,0,0,0,0,0,0,2,0
question,0,0,0,0,0,0,3,0,0,0,0
thee,0,0,0,0,0,0,0,0,1,0,0
visit,0,0,0,0,0,0,2,0,0,6,0
news,0,0,0,0,0,0,3,0,0,0,0
month,0,0,0,0,0,0,1,0,0,0,0
careful,2,0,0,0,0,0,0,0,0,0,0
guess,0,0,0,0,0,0,0,0,0,2,0
high,3,0,2,0,0,0,0,0,0,0,0
shoulder,0,0,0,0,0,0,4,0,0,0,0
calm,4,0,0,0,0,0,0,0,0,0,0
damage,0,0,0,0,0,0,0,0,0,2,0
step,0,0,0,0,0,0,1,0,0,0,0
surprised,2,0,0,0,0,0,0,0,0,0,0
bravely,0,0,1,0,0,0,0,0,0,0,0
tired,7,0,0,0,0,0,0,0,0,0,0
pass,0,0,0,0,0,0,0,0,0,2,0
kindly,0,0,2,0,0,0,0,0,0,0,0
unhappy,1,0,0,0,0,0,0,0,0,0,0
violently,0,0,1,0,0,0,0,0,0,0,0
corner,0,0,0,0,0,0,2,0,0,0,0
stair,0,0,0,0,0,0,1,0,0,0,0
tearful,1,0,0,0,0,0,0,0,0,0,0
dream,0,0,0,0,0,0,7,0,0,1,0
son,0,0,0,0,0,0,4,0,0,0,0
probably,0,0,2,0,0,0,0,0,0,0,0
doctor,0,0,0,0,0,0,6,0,0,0,0
sure,4,0,0,0,0,0,0,0,0,0,0
cousin,0,0,0,0,0,0,4,0,0,0,0
medicine,0,0,0,0,0,0,1,0,0,0,0
rest,0,0,0,0,0,0,0,0,0,2,0
grand,1,0,0,0,0,0,0,0,0,0,0
add,0,0,0,0,0,0,0,0,0,2,0
cleverly,0,0,1,0,0,0,0,0,0,0,0
wheelchair,0,0,0,0,0,0,9,0,0,0,0
dreamily,0,0,1,0,0,0,0,0,0,0,0
afternoon,0,0,0,0,0,0,10,0,0,0,0
nurse,0,0,0,0,0,0,1,0,0,0,0
book,0,0,0,0,0,0,2,0,0,0,0
story,0,0,0,0,0,0,2,0,0,0,0
prince,0,0,0,0,0,0,4,0,0,0,0
calmly,0,0,1,0,0,0,0,0,0,0,0
sir,0,0,0,0,0,0,4,0,0,0,0
agree,0,0,0,0,0,0,0,0,0,2,0
early,1,0,1,0,0,0,0,0,0,0,0
sun,0,0,0,0,0,0,5,0,0,0,0
shine,0,0,0,0,0,0,0,0,0,4,0
wait,0,0,0,0,0,0,0,0,0,1,0
sunny,2,0,0,0,0,0,0,0,0,0,0
fox,0,0,0,0,0,0,3,0,0,0,0
busily,0,0,1,0,0,0,0,0,0,0,0
backwards,0,0,1,0,0,0,0,0,0,0,0
forwards,0,0,1,0,0,0,0,0,0,0,0
carry,0,0,0,0,0,0,0,0,0,3,0
piece,0,0,0,0,0,0,1,0,0,0,0
build,0,0,0,0,0,0,0,0,0,1,0
nest,0,0,0,0,0,0,2,0,0,0,0
honest,1,0,0,0,0,0,0,0,0,0,0
gardening,0,0,0,0,0,0,2,0,0,0,0
planning,0,0,0,0,0,0,1,0,0,0,0
