word,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,PRON,SCONJ,VERB,X
opening,0,0,0,0,0,0,0,1,0,0,0,0
dungeon,0,0,0,0,0,0,0,1,0,0,0,0
kangaroo,0,0,0,0,0,0,0,1,0,0,0,0
phew,0,0,0,0,0,0,1,0,0,0,0,0
landing,0,0,0,0,0,0,0,1,0,0,0,0
ransacking,0,0,0,0,0,0,0,1,0,0,0,0
fortress,0,0,0,0,0,0,0,1,0,0,0,0
liberate,0,0,0,0,0,0,0,0,0,0,2,0
honour,0,0,0,0,0,0,0,4,0,0,0,0
pleasure,0,0,0,0,0,0,0,1,0,0,0,0
un,0,0,0,0,0,0,0,1,0,0,0,0
bang,0,0,0,0,0,0,3,0,0,0,0,0
creak,0,0,0,0,0,0,0,0,0,0,1,0
tackle,0,0,0,0,0,0,0,0,0,0,1,0
thud,0,0,0,0,0,0,0,0,0,0,1,0
rubble,0,0,0,0,0,0,0,1,0,0,0,0
dust,0,0,0,0,0,0,0,1,0,0,0,0
stony,1,0,0,0,0,0,0,0,0,0,0,0
gap,0,0,0,0,0,0,0,2,0,0,0,0
sparkle,0,0,0,0,0,0,0,0,0,0,1,0
muck,0,0,0,0,0,0,0,1,0,0,0,0
puff,0,0,0,0,0,0,0,0,0,0,1,0
engine,0,0,0,0,0,0,0,1,0,0,0,0
pockethandkerchee,0,0,0,0,0,0,0,1,0,0,0,0
tiptoe,0,0,0,0,0,0,0,1,0,0,0,0
fright,0,0,0,0,0,0,0,1,0,0,0,0
gently,0,0,1,0,0,0,0,0,0,0,0,0
handkerchee,0,0,0,0,0,0,0,2,0,0,0,0
saccharine,1,0,0,0,0,0,0,0,0,0,0,0
tablet,0,0,0,0,0,0,0,1,0,0,0,0
solemnly,0,0,2,0,0,0,0,0,0,0,0,0
politely,0,0,1,0,0,0,0,0,0,0,0,0
handy,1,0,0,0,0,0,0,0,0,0,0,0
buffin,0,0,0,0,0,0,0,1,0,0,0,0
respected,1,0,0,0,0,0,0,0,0,0,0,0
family,0,0,0,0,0,0,0,2,0,0,0,0
tradition,0,0,0,0,0,0,0,1,0,0,0,0
defeat,0,0,0,0,0,0,0,0,0,0,1,0
bedtime,0,0,0,0,0,0,0,1,0,0,0,0
lively,1,0,0,0,0,0,0,0,0,0,0,0
bustle,0,0,0,0,0,0,0,1,0,0,0,0
cheering,0,0,0,0,0,0,0,1,0,0,0,0
ishness,0,0,0,0,0,0,0,1,0,0,0,0
hedgehog,0,0,0,0,0,0,0,1,0,0,0,0
hound,0,0,0,0,0,0,0,3,0,0,0,0
bay,0,0,0,0,0,0,0,1,0,0,0,0
hunt,0,0,0,0,0,0,0,1,0,0,3,0
curve,0,0,0,0,0,0,0,1,0,0,0,0
clashing,0,0,0,0,0,0,0,1,0,0,0,0
metal,0,0,0,0,0,0,0,2,0,0,0,0
army,0,0,0,0,0,0,0,4,0,0,0,0
desperately,0,0,1,0,0,0,0,0,0,0,0,0
deformed,1,0,0,0,0,0,0,0,0,0,0,0
dot,0,0,0,0,0,0,0,0,0,0,1,0
battlefield,0,0,0,0,0,0,0,1,0,0,0,0
western,1,0,0,0,0,0,0,0,0,0,0,0
shore,0,0,0,0,0,0,0,2,0,0,0,0
madly,0,0,1,0,0,0,0,0,0,0,0,0
battleaxe,0,0,0,0,0,0,0,1,0,0,0,0
foe,0,0,0,0,0,0,0,1,0,0,0,0
newcomer,0,0,0,0,0,0,0,1,0,0,0,0
squeal,0,0,0,0,0,0,0,0,0,0,1,0
din,0,0,0,0,0,0,0,1,0,0,0,0
onset,0,0,0,0,0,0,0,1,0,0,0,0
arrival,0,0,0,0,0,0,0,1,0,0,0,0
companion,0,0,0,0,0,0,0,1,0,0,0,0
sense,0,0,0,0,0,0,0,1,0,0,0,0
directly,0,0,1,0,0,0,0,0,0,0,0,0
pain,0,0,0,0,0,0,0,1,0,0,0,0
wound,0,0,0,0,0,0,0,1,0,0,3,0
fighting,0,0,0,0,0,0,0,1,0,0,0,0
stopper,0,0,0,0,0,0,0,1,0,0,0,0
crossly,0,0,1,0,0,0,0,0,0,0,0,0
free,1,0,0,0,0,0,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,0,1,0
term,0,0,0,0,0,0,0,1,0,0,0,0
knight,0,0,0,0,0,0,0,1,0,0,0,0
eastward,0,0,1,0,0,0,0,0,0,0,0,0
teatime,0,0,0,0,0,0,0,1,0,0,0,0
sand,0,0,0,0,0,0,0,2,0,0,0,0
salt,0,0,0,0,0,0,0,1,0,0,0,0
seaweed,0,0,0,0,0,0,0,1,0,0,0,0
bluishgreen,1,0,0,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,0,2,0,0,0,0
seagull,0,0,0,0,0,0,0,1,0,0,0,0
shoe,0,0,0,0,0,0,0,1,0,0,0,0
west,1,0,0,0,0,0,0,0,0,0,0,0
trumpet,0,0,0,0,0,0,0,1,0,0,0,0
amid,0,1,0,0,0,0,0,0,0,0,0,0
merman,0,0,0,0,0,0,0,1,0,0,0,0
mermaid,0,0,0,0,0,0,0,1,0,0,0,0
reward,0,0,0,0,0,0,0,1,0,0,0,0
revelry,0,0,0,0,0,0,0,1,0,0,0,0
dancing,0,0,0,0,0,0,0,1,0,0,0,0
piercing,1,0,0,0,0,0,0,0,0,0,0,0
amidst,0,1,0,0,0,0,0,0,0,0,0,0
rejoicing,0,0,0,0,0,0,0,1,0,0,0,0
tame,1,0,0,0,0,0,0,0,0,0,0,0
govern,0,0,0,0,0,0,0,0,0,0,1,0
spend,0,0,0,0,0,0,0,0,0,0,1,0
remnant,0,0,0,0,0,0,0,1,0,0,0,0
lurk,0,0,0,0,0,0,0,0,0,0,1,0
haunting,0,0,0,0,0,0,0,1,0,0,0,0
month,0,0,0,0,0,0,0,1,0,0,0,0
rumour,0,0,0,0,0,0,0,1,0,0,0,0
brood,0,0,0,0,0,0,0,1,0,0,0,0
unnecessarily,0,0,1,0,0,0,0,0,0,0,0,0
generally,0,0,1,0,0,0,0,0,0,0,0,0
busybody,0,0,0,0,0,0,0,1,0,0,0,0
interferer,0,0,0,0,0,0,0,1,0,0,0,0
frontier,0,0,0,0,0,0,0,1,0,0,0,0
friendship,0,0,0,0,0,0,0,1,0,0,0,0
alliance,0,0,0,0,0,0,0,1,0,0,0,0
state,0,0,0,0,0,0,0,2,0,0,0,0
deepchested,1,0,0,0,0,0,0,0,0,0,0,0
warrior,0,0,0,0,0,0,0,1,0,0,0,0
ambassador,0,0,0,0,0,0,0,1,0,0,0,0
marriage,0,0,0,0,0,0,0,1,0,0,0,0
council,0,0,0,0,0,0,0,1,0,0,0,0
judgement,0,0,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0,0,0
haired,1,0,0,0,0,0,0,0,0,0,0,0
aged,1,0,0,0,0,0,0,0,0,0,0,0
stout,1,0,0,0,0,0,0,0,0,0,0,0
member,0,0,0,0,0,0,0,1,0,0,0,0
tire,0,0,0,0,0,0,0,0,0,0,1,0
style,0,0,0,0,0,0,0,1,0,0,0,0
consort,0,0,0,0,0,0,0,1,0,0,0,0
quarry,0,0,0,0,0,0,0,1,0,0,0,0
fair,2,0,0,0,0,0,0,0,0,0,0,0
marvel,0,0,0,0,0,0,0,1,0,0,0,0
lantern,0,0,0,0,0,0,0,3,0,0,0,0
thereof,0,0,1,0,0,0,0,0,0,0,0,0
device,0,0,0,0,0,0,0,1,0,0,0,0
cluster,0,0,0,0,0,0,0,0,0,0,1,0
likelihood,0,0,0,0,0,0,0,1,0,0,0,0
few,1,0,0,0,0,0,0,0,0,0,0,0
worketh,0,0,0,0,0,0,0,0,0,0,1,0
strangely,0,0,1,0,0,0,0,0,0,0,0,0
fortune,0,0,0,0,0,0,0,1,0,0,0,0
foreboding,0,0,0,0,0,0,0,2,0,0,0,0
stirreth,0,0,0,0,0,0,0,0,0,0,1,0
wherefore,0,0,1,0,0,0,0,0,0,0,0,0
counsel,0,0,0,0,0,0,0,1,0,0,0,0
thee,0,0,0,0,0,0,0,0,1,0,0,0
quest,0,0,0,0,0,0,0,1,0,0,0,0
feat,0,0,0,0,0,0,0,1,0,0,0,0
act,0,0,0,0,0,0,0,1,0,0,0,0
justice,0,0,0,0,0,0,0,1,0,0,0,0
achieve,0,0,0,0,0,0,0,0,0,0,1,0
rightly,0,0,1,0,0,0,0,0,0,0,0,0
fearing,0,0,0,0,0,0,0,1,0,0,0,0
signification,0,0,0,0,0,0,0,1,0,0,0,0
jewel,0,0,0,0,0,0,0,1,0,0,0,0
island,0,0,0,0,0,0,0,1,0,0,0,0
array,0,0,0,0,0,0,0,1,0,0,0,0
remarkable,1,0,0,0,0,0,0,0,0,0,0,0
